,State Name,Alpha Code,State FIPS Code,County Name,County FIPS Code
0,Alabama,AL,1,Autauga County,1
1,Alabama,AL,1,Baldwin County,3
2,Alabama,AL,1,Barbour County,5
3,Alabama,AL,1,Bibb County,7
4,Alabama,AL,1,Blount County,9
5,Alabama,AL,1,Bullock County,11
6,Alabama,AL,1,Butler County,13
7,Alabama,AL,1,Calhoun County,15
8,Alabama,AL,1,Chambers County,17
9,Alabama,AL,1,Cherokee County,19
10,Alabama,AL,1,Chilton County,21
11,Alabama,AL,1,Choctaw County,23
12,Alabama,AL,1,Clarke County,25
13,Alabama,AL,1,Clay County,27
14,Alabama,AL,1,Cleburne County,29
15,Alabama,AL,1,Coffee County,31
16,Alabama,AL,1,Colbert County,33
17,Alabama,AL,1,Conecuh County,35
18,Alabama,AL,1,Coosa County,37
19,Alabama,AL,1,Covington County,39
20,Alabama,AL,1,Crenshaw County,41
21,Alabama,AL,1,Cullman County,43
22,Alabama,AL,1,Dale County,45
23,Alabama,AL,1,Dallas County,47
24,Alabama,AL,1,DeKalb County,49
25,Alabama,AL,1,Elmore County,51
26,Alabama,AL,1,Escambia County,53
27,Alabama,AL,1,Etowah County,55
28,Alabama,AL,1,Fayette County,57
29,Alabama,AL,1,Franklin County,59
30,Alabama,AL,1,Geneva County,61
31,Alabama,AL,1,Greene County,63
32,Alabama,AL,1,Hale County,65
33,Alabama,AL,1,Henry County,67
34,Alabama,AL,1,Houston County,69
35,Alabama,AL,1,Jackson County,71
36,Alabama,AL,1,Jefferson County,73
37,Alabama,AL,1,Lamar County,75
38,Alabama,AL,1,Lauderdale County,77
39,Alabama,AL,1,Lawrence County,79
40,Alabama,AL,1,Lee County,81
41,Alabama,AL,1,Limestone County,83
42,Alabama,AL,1,Lowndes County,85
43,Alabama,AL,1,Macon County,87
44,Alabama,AL,1,Madison County,89
45,Alabama,AL,1,Marengo County,91
46,Alabama,AL,1,Marion County,93
47,Alabama,AL,1,Marshall County,95
48,Alabama,AL,1,Mobile County,97
49,Alabama,AL,1,Monroe County,99
50,Alabama,AL,1,Montgomery County,101
51,Alabama,AL,1,Morgan County,103
52,Alabama,AL,1,Perry County,105
53,Alabama,AL,1,Pickens County,107
54,Alabama,AL,1,Pike County,109
55,Alabama,AL,1,Randolph County,111
56,Alabama,AL,1,Russell County,113
57,Alabama,AL,1,St. Clair County,115
58,Alabama,AL,1,Shelby County,117
59,Alabama,AL,1,Sumter County,119
60,Alabama,AL,1,Talladega County,121
61,Alabama,AL,1,Tallapoosa County,123
62,Alabama,AL,1,Tuscaloosa County,125
63,Alabama,AL,1,Walker County,127
64,Alabama,AL,1,Washington County,129
65,Alabama,AL,1,Wilcox County,131
66,Alabama,AL,1,Winston County,133
67,Alaska,AK,2,Aleutians East Borough,13
68,Alaska,AK,2,Anchorage,20
69,Alaska,AK,2,Bristol Bay Borough,60
70,Alaska,AK,2,Denali Borough,68
71,Alaska,AK,2,Fairbanks North Star Borough,90
72,Alaska,AK,2,Haines Borough,100
73,Alaska,AK,2,Juneau,110
74,Alaska,AK,2,Kenai Peninsula Borough,122
75,Alaska,AK,2,Ketchikan Gateway Borough,130
76,Alaska,AK,2,Kodiak Island Borough,150
77,Alaska,AK,2,Lake and Peninsula Borough,164
78,Alaska,AK,2,Matanuska-Susitna Borough,170
79,Alaska,AK,2,North Slope Borough,185
80,Alaska,AK,2,Northwest Arctic Borough,188
81,Alaska,AK,2,Petersburg Borough,195
82,Alaska,AK,2,Sitka,220
83,Alaska,AK,2,Skagway,230
85,Alaska,AK,2,Wrangell,275
86,Alaska,AK,2,Yakutat,282
87,Arizona,AZ,4,Apache County,1
88,Arizona,AZ,4,Cochise County,3
89,Arizona,AZ,4,Coconino County,5
90,Arizona,AZ,4,Gila County,7
91,Arizona,AZ,4,Graham County,9
92,Arizona,AZ,4,Greenlee County,11
93,Arizona,AZ,4,La Paz County,12
94,Arizona,AZ,4,Maricopa County,13
95,Arizona,AZ,4,Mohave County,15
96,Arizona,AZ,4,Navajo County,17
97,Arizona,AZ,4,Pima County,19
98,Arizona,AZ,4,Pinal County,21
99,Arizona,AZ,4,Santa Cruz County,23
100,Arizona,AZ,4,Yavapai County,25
101,Arizona,AZ,4,Yuma County,27
102,Arkansas,AR,5,Arkansas County,1
103,Arkansas,AR,5,Ashley County,3
104,Arkansas,AR,5,Baxter County,5
105,Arkansas,AR,5,Benton County,7
106,Arkansas,AR,5,Boone County,9
107,Arkansas,AR,5,Bradley County,11
108,Arkansas,AR,5,Calhoun County,13
109,Arkansas,AR,5,Carroll County,15
110,Arkansas,AR,5,Chicot County,17
111,Arkansas,AR,5,Clark County,19
112,Arkansas,AR,5,Clay County,21
113,Arkansas,AR,5,Cleburne County,23
114,Arkansas,AR,5,Cleveland County,25
115,Arkansas,AR,5,Columbia County,27
116,Arkansas,AR,5,Conway County,29
117,Arkansas,AR,5,Craighead County,31
118,Arkansas,AR,5,Crawford County,33
119,Arkansas,AR,5,Crittenden County,35
120,Arkansas,AR,5,Cross County,37
121,Arkansas,AR,5,Dallas County,39
122,Arkansas,AR,5,Desha County,41
123,Arkansas,AR,5,Drew County,43
124,Arkansas,AR,5,Faulkner County,45
125,Arkansas,AR,5,Franklin County,47
126,Arkansas,AR,5,Fulton County,49
127,Arkansas,AR,5,Garland County,51
128,Arkansas,AR,5,Grant County,53
129,Arkansas,AR,5,Greene County,55
130,Arkansas,AR,5,Hempstead County,57
131,Arkansas,AR,5,Hot Spring County,59
132,Arkansas,AR,5,Howard County,61
133,Arkansas,AR,5,Independence County,63
134,Arkansas,AR,5,Izard County,65
135,Arkansas,AR,5,Jackson County,67
136,Arkansas,AR,5,Jefferson County,69
137,Arkansas,AR,5,Johnson County,71
138,Arkansas,AR,5,Lafayette County,73
139,Arkansas,AR,5,Lawrence County,75
140,Arkansas,AR,5,Lee County,77
141,Arkansas,AR,5,Lincoln County,79
142,Arkansas,AR,5,Little River County,81
143,Arkansas,AR,5,Logan County,83
144,Arkansas,AR,5,Lonoke County,85
145,Arkansas,AR,5,Madison County,87
146,Arkansas,AR,5,Marion County,89
147,Arkansas,AR,5,Miller County,91
148,Arkansas,AR,5,Mississippi County,93
149,Arkansas,AR,5,Monroe County,95
150,Arkansas,AR,5,Montgomery County,97
151,Arkansas,AR,5,Nevada County,99
152,Arkansas,AR,5,Newton County,101
153,Arkansas,AR,5,Ouachita County,103
154,Arkansas,AR,5,Perry County,105
155,Arkansas,AR,5,Phillips County,107
156,Arkansas,AR,5,Pike County,109
157,Arkansas,AR,5,Poinsett County,111
158,Arkansas,AR,5,Polk County,113
159,Arkansas,AR,5,Pope County,115
160,Arkansas,AR,5,Prairie County,117
161,Arkansas,AR,5,Pulaski County,119
162,Arkansas,AR,5,Randolph County,121
163,Arkansas,AR,5,St. Francis County,123
164,Arkansas,AR,5,Saline County,125
165,Arkansas,AR,5,Scott County,127
166,Arkansas,AR,5,Searcy County,129
167,Arkansas,AR,5,Sebastian County,131
168,Arkansas,AR,5,Sevier County,133
169,Arkansas,AR,5,Sharp County,135
170,Arkansas,AR,5,Stone County,137
171,Arkansas,AR,5,Union County,139
172,Arkansas,AR,5,Van Buren County,141
173,Arkansas,AR,5,Washington County,143
174,Arkansas,AR,5,White County,145
175,Arkansas,AR,5,Woodruff County,147
176,Arkansas,AR,5,Yell County,149
177,California,CA,6,Alameda County,1
178,California,CA,6,Alpine County,3
179,California,CA,6,Amador County,5
180,California,CA,6,Butte County,7
181,California,CA,6,Calaveras County,9
182,California,CA,6,Colusa County,11
183,California,CA,6,Contra Costa County,13
184,California,CA,6,Del Norte County,15
185,California,CA,6,El Dorado County,17
186,California,CA,6,Fresno County,19
187,California,CA,6,Glenn County,21
188,California,CA,6,Humboldt County,23
189,California,CA,6,Imperial County,25
190,California,CA,6,Inyo County,27
191,California,CA,6,Kern County,29
192,California,CA,6,Kings County,31
193,California,CA,6,Lake County,33
194,California,CA,6,Lassen County,35
195,California,CA,6,Los Angeles County,37
196,California,CA,6,Madera County,39
197,California,CA,6,Marin County,41
198,California,CA,6,Mariposa County,43
199,California,CA,6,Mendocino County,45
200,California,CA,6,Merced County,47
201,California,CA,6,Modoc County,49
202,California,CA,6,Mono County,51
203,California,CA,6,Monterey County,53
204,California,CA,6,Napa County,55
205,California,CA,6,Nevada County,57
206,California,CA,6,Orange County,59
207,California,CA,6,Placer County,61
208,California,CA,6,Plumas County,63
209,California,CA,6,Riverside County,65
210,California,CA,6,Sacramento County,67
211,California,CA,6,San Benito County,69
212,California,CA,6,San Bernardino County,71
213,California,CA,6,San Diego County,73
214,California,CA,6,San Francisco,75
215,California,CA,6,San Joaquin County,77
216,California,CA,6,San Luis Obispo County,79
217,California,CA,6,San Mateo County,81
218,California,CA,6,Santa Barbara County,83
219,California,CA,6,Santa Clara County,85
220,California,CA,6,Santa Cruz County,87
221,California,CA,6,Shasta County,89
222,California,CA,6,Sierra County,91
223,California,CA,6,Siskiyou County,93
224,California,CA,6,Solano County,95
225,California,CA,6,Sonoma County,97
226,California,CA,6,Stanislaus County,99
227,California,CA,6,Sutter County,101
228,California,CA,6,Tehama County,103
229,California,CA,6,Trinity County,105
230,California,CA,6,Tulare County,107
231,California,CA,6,Tuolumne County,109
232,California,CA,6,Ventura County,111
233,California,CA,6,Yolo County,113
234,California,CA,6,Yuba County,115
235,Colorado,CO,8,Adams County,1
236,Colorado,CO,8,Alamosa County,3
237,Colorado,CO,8,Arapahoe County,5
238,Colorado,CO,8,Archuleta County,7
239,Colorado,CO,8,Baca County,9
240,Colorado,CO,8,Bent County,11
241,Colorado,CO,8,Boulder County,13
242,Colorado,CO,8,City and County of Broomfield,14
243,Colorado,CO,8,Chaffee County,15
244,Colorado,CO,8,Cheyenne County,17
245,Colorado,CO,8,Clear Creek County,19
246,Colorado,CO,8,Conejos County,21
247,Colorado,CO,8,Costilla County,23
248,Colorado,CO,8,Crowley County,25
249,Colorado,CO,8,Custer County,27
250,Colorado,CO,8,Delta County,29
251,Colorado,CO,8,City and County of Denver,31
252,Colorado,CO,8,Dolores County,33
253,Colorado,CO,8,Douglas County,35
254,Colorado,CO,8,Eagle County,37
255,Colorado,CO,8,El Paso County,41
256,Colorado,CO,8,Elbert County,39
257,Colorado,CO,8,Fremont County,43
258,Colorado,CO,8,Garfield County,45
259,Colorado,CO,8,Gilpin County,47
260,Colorado,CO,8,Grand County,49
261,Colorado,CO,8,Gunnison County,51
262,Colorado,CO,8,Hinsdale County,53
263,Colorado,CO,8,Huerfano County,55
264,Colorado,CO,8,Jackson County,57
265,Colorado,CO,8,Jefferson County,59
266,Colorado,CO,8,Kiowa County,61
267,Colorado,CO,8,Kit Carson County,63
268,Colorado,CO,8,La Plata County,67
269,Colorado,CO,8,Lake County,65
270,Colorado,CO,8,Larimer County,69
271,Colorado,CO,8,Las Animas County,71
272,Colorado,CO,8,Lincoln County,73
273,Colorado,CO,8,Logan County,75
274,Colorado,CO,8,Mesa County,77
275,Colorado,CO,8,Mineral County,79
276,Colorado,CO,8,Moffat County,81
277,Colorado,CO,8,Montezuma County,83
278,Colorado,CO,8,Montrose County,85
279,Colorado,CO,8,Morgan County,87
280,Colorado,CO,8,Otero County,89
281,Colorado,CO,8,Ouray County,91
282,Colorado,CO,8,Park County,93
283,Colorado,CO,8,Phillips County,95
284,Colorado,CO,8,Pitkin County,97
285,Colorado,CO,8,Prowers County,99
286,Colorado,CO,8,Pueblo County,101
287,Colorado,CO,8,Rio Blanco County,103
288,Colorado,CO,8,Rio Grande County,105
289,Colorado,CO,8,Routt County,107
290,Colorado,CO,8,Saguache County,109
291,Colorado,CO,8,San Juan County,111
292,Colorado,CO,8,San Miguel County,113
293,Colorado,CO,8,Sedgwick County,115
294,Colorado,CO,8,Summit County,117
295,Colorado,CO,8,Teller County,119
296,Colorado,CO,8,Washington County,121
297,Colorado,CO,8,Weld County,123
298,Colorado,CO,8,Yuma County,125
299,Connecticut,CT,9,Fairfield County,1
300,Connecticut,CT,9,Hartford County,3
301,Connecticut,CT,9,Litchfield County,5
302,Connecticut,CT,9,Middlesex County,7
303,Connecticut,CT,9,New Haven County,9
304,Connecticut,CT,9,New London County,11
305,Connecticut,CT,9,Tolland County,13
306,Connecticut,CT,9,Windham County,15
307,Delaware,DE,10,Kent County,1
308,Delaware,DE,10,New Castle County,3
309,Delaware,DE,10,Sussex County,5
310,Florida,FL,12,Alachua County,1
311,Florida,FL,12,Baker County,3
312,Florida,FL,12,Bay County,5
313,Florida,FL,12,Bradford County,7
314,Florida,FL,12,Brevard County,9
315,Florida,FL,12,Broward County,11
316,Florida,FL,12,Calhoun County,13
317,Florida,FL,12,Charlotte County,15
318,Florida,FL,12,Citrus County,17
319,Florida,FL,12,Clay County,19
320,Florida,FL,12,Collier County,21
321,Florida,FL,12,Columbia County,23
322,Florida,FL,12,DeSoto County,27
323,Florida,FL,12,Dixie County,29
324,Florida,FL,12,Duval County,31
325,Florida,FL,12,Escambia County,33
326,Florida,FL,12,Flagler County,35
327,Florida,FL,12,Franklin County,37
328,Florida,FL,12,Gadsden County,39
329,Florida,FL,12,Gilchrist County,41
330,Florida,FL,12,Glades County,43
331,Florida,FL,12,Gulf County,45
332,Florida,FL,12,Hamilton County,47
333,Florida,FL,12,Hardee County,49
334,Florida,FL,12,Hendry County,51
335,Florida,FL,12,Hernando County,53
336,Florida,FL,12,Highlands County,55
337,Florida,FL,12,Hillsborough County,57
338,Florida,FL,12,Holmes County,59
339,Florida,FL,12,Indian River County,61
340,Florida,FL,12,Jackson County,63
341,Florida,FL,12,Jefferson County,65
342,Florida,FL,12,Lafayette County,67
343,Florida,FL,12,Lake County,69
344,Florida,FL,12,Lee County,71
345,Florida,FL,12,Leon County,73
346,Florida,FL,12,Levy County,75
347,Florida,FL,12,Liberty County,77
348,Florida,FL,12,Madison County,79
349,Florida,FL,12,Manatee County,81
350,Florida,FL,12,Marion County,83
351,Florida,FL,12,Martin County,85
352,Florida,FL,12,Miami-Dade County,86
353,Florida,FL,12,Monroe County,87
354,Florida,FL,12,Nassau County,89
355,Florida,FL,12,Okaloosa County,91
356,Florida,FL,12,Okeechobee County,93
357,Florida,FL,12,Orange County,95
358,Florida,FL,12,Osceola County,97
359,Florida,FL,12,Palm Beach County,99
360,Florida,FL,12,Pasco County,101
361,Florida,FL,12,Pinellas County,103
362,Florida,FL,12,Polk County,105
363,Florida,FL,12,Putnam County,107
364,Florida,FL,12,St. Johns County,109
365,Florida,FL,12,St. Lucie County,111
366,Florida,FL,12,Santa Rosa County,113
367,Florida,FL,12,Sarasota County,115
368,Florida,FL,12,Seminole County,117
369,Florida,FL,12,Sumter County,119
370,Florida,FL,12,Suwannee County,121
371,Florida,FL,12,Taylor County,123
372,Florida,FL,12,Union County,125
373,Florida,FL,12,Volusia County,127
374,Florida,FL,12,Wakulla County,129
375,Florida,FL,12,Walton County,131
376,Florida,FL,12,Washington County,133
377,Georgia,GA,13,Appling County,1
378,Georgia,GA,13,Atkinson County,3
379,Georgia,GA,13,Bacon County,5
380,Georgia,GA,13,Baker County,7
381,Georgia,GA,13,Baldwin County,9
382,Georgia,GA,13,Banks County,11
383,Georgia,GA,13,Barrow County,13
384,Georgia,GA,13,Bartow County,15
385,Georgia,GA,13,Ben Hill County,17
386,Georgia,GA,13,Berrien County,19
387,Georgia,GA,13,Bibb County,21
388,Georgia,GA,13,Bleckley County,23
389,Georgia,GA,13,Brantley County,25
390,Georgia,GA,13,Brooks County,27
391,Georgia,GA,13,Bryan County,29
392,Georgia,GA,13,Bulloch County,31
393,Georgia,GA,13,Burke County,33
394,Georgia,GA,13,Butts County,35
395,Georgia,GA,13,Calhoun County,37
396,Georgia,GA,13,Camden County,39
397,Georgia,GA,13,Candler County,43
398,Georgia,GA,13,Carroll County,45
399,Georgia,GA,13,Catoosa County,47
400,Georgia,GA,13,Charlton County,49
401,Georgia,GA,13,Chatham County,51
402,Georgia,GA,13,Chattahoochee County,53
403,Georgia,GA,13,Chattooga County,55
404,Georgia,GA,13,Cherokee County,57
405,Georgia,GA,13,Clarke County,59
406,Georgia,GA,13,Clay County,61
407,Georgia,GA,13,Clayton County,63
408,Georgia,GA,13,Clinch County,65
409,Georgia,GA,13,Cobb County,67
410,Georgia,GA,13,Coffee County,69
411,Georgia,GA,13,Colquitt County,71
412,Georgia,GA,13,Columbia County,73
413,Georgia,GA,13,Cook County,75
414,Georgia,GA,13,Coweta County,77
415,Georgia,GA,13,Crawford County,79
416,Georgia,GA,13,Crisp County,81
417,Georgia,GA,13,Dade County,83
418,Georgia,GA,13,Dawson County,85
419,Georgia,GA,13,Decatur County,87
420,Georgia,GA,13,DeKalb County,89
421,Georgia,GA,13,Dodge County,91
422,Georgia,GA,13,Dooly County,93
423,Georgia,GA,13,Dougherty County,95
424,Georgia,GA,13,Douglas County,97
425,Georgia,GA,13,Early County,99
426,Georgia,GA,13,Echols County,101
427,Georgia,GA,13,Effingham County,103
428,Georgia,GA,13,Elbert County,105
429,Georgia,GA,13,Emanuel County,107
430,Georgia,GA,13,Evans County,109
431,Georgia,GA,13,Fannin County,111
432,Georgia,GA,13,Fayette County,113
433,Georgia,GA,13,Floyd County,115
434,Georgia,GA,13,Forsyth County,117
435,Georgia,GA,13,Franklin County,119
436,Georgia,GA,13,Fulton County,121
437,Georgia,GA,13,Gilmer County,123
438,Georgia,GA,13,Glascock County,125
439,Georgia,GA,13,Glynn County,127
440,Georgia,GA,13,Gordon County,129
441,Georgia,GA,13,Grady County,131
442,Georgia,GA,13,Greene County,133
443,Georgia,GA,13,Gwinnett County,135
444,Georgia,GA,13,Habersham County,137
445,Georgia,GA,13,Hall County,139
446,Georgia,GA,13,Hancock County,141
447,Georgia,GA,13,Haralson County,143
448,Georgia,GA,13,Harris County,145
449,Georgia,GA,13,Hart County,147
450,Georgia,GA,13,Heard County,149
451,Georgia,GA,13,Henry County,151
452,Georgia,GA,13,Houston County,153
453,Georgia,GA,13,Irwin County,155
454,Georgia,GA,13,Jackson County,157
455,Georgia,GA,13,Jasper County,159
456,Georgia,GA,13,Jeff Davis County,161
457,Georgia,GA,13,Jefferson County,163
458,Georgia,GA,13,Jenkins County,165
459,Georgia,GA,13,Johnson County,167
460,Georgia,GA,13,Jones County,169
461,Georgia,GA,13,Lamar County,171
462,Georgia,GA,13,Lanier County,173
463,Georgia,GA,13,Laurens County,175
464,Georgia,GA,13,Lee County,177
465,Georgia,GA,13,Liberty County,179
466,Georgia,GA,13,Lincoln County,181
467,Georgia,GA,13,Long County,183
468,Georgia,GA,13,Lowndes County,185
469,Georgia,GA,13,Lumpkin County,187
470,Georgia,GA,13,Macon County,193
471,Georgia,GA,13,Madison County,195
472,Georgia,GA,13,Marion County,197
473,Georgia,GA,13,McDuffie County,189
474,Georgia,GA,13,McIntosh County,191
475,Georgia,GA,13,Meriwether County,199
476,Georgia,GA,13,Miller County,201
477,Georgia,GA,13,Mitchell County,205
478,Georgia,GA,13,Monroe County,207
479,Georgia,GA,13,Montgomery County,209
480,Georgia,GA,13,Morgan County,211
481,Georgia,GA,13,Murray County,213
482,Georgia,GA,13,Muscogee County,215
483,Georgia,GA,13,Newton County,217
484,Georgia,GA,13,Oconee County,219
485,Georgia,GA,13,Oglethorpe County,221
486,Georgia,GA,13,Paulding County,223
487,Georgia,GA,13,Peach County,225
488,Georgia,GA,13,Pickens County,227
489,Georgia,GA,13,Pierce County,229
490,Georgia,GA,13,Pike County,231
491,Georgia,GA,13,Polk County,233
492,Georgia,GA,13,Pulaski County,235
493,Georgia,GA,13,Putnam County,237
494,Georgia,GA,13,Quitman County,239
495,Georgia,GA,13,Rabun County,241
496,Georgia,GA,13,Randolph County,243
497,Georgia,GA,13,Richmond County,245
498,Georgia,GA,13,Rockdale County,247
499,Georgia,GA,13,Schley County,249
500,Georgia,GA,13,Screven County,251
501,Georgia,GA,13,Seminole County,253
502,Georgia,GA,13,Spalding County,255
503,Georgia,GA,13,Stephens County,257
504,Georgia,GA,13,Stewart County,259
505,Georgia,GA,13,Sumter County,261
506,Georgia,GA,13,Talbot County,263
507,Georgia,GA,13,Taliaferro County,265
508,Georgia,GA,13,Tattnall County,267
509,Georgia,GA,13,Taylor County,269
510,Georgia,GA,13,Telfair County,271
511,Georgia,GA,13,Terrell County,273
512,Georgia,GA,13,Thomas County,275
513,Georgia,GA,13,Tift County,277
514,Georgia,GA,13,Toombs County,279
515,Georgia,GA,13,Towns County,281
516,Georgia,GA,13,Treutlen County,283
517,Georgia,GA,13,Troup County,285
518,Georgia,GA,13,Turner County,287
519,Georgia,GA,13,Twiggs County,289
520,Georgia,GA,13,Union County,291
521,Georgia,GA,13,Upson County,293
522,Georgia,GA,13,Walker County,295
523,Georgia,GA,13,Walton County,297
524,Georgia,GA,13,Ware County,299
525,Georgia,GA,13,Warren County,301
526,Georgia,GA,13,Washington County,303
527,Georgia,GA,13,Wayne County,305
528,Georgia,GA,13,Webster County,307
529,Georgia,GA,13,Wheeler County,309
530,Georgia,GA,13,White County,311
531,Georgia,GA,13,Whitfield County,313
532,Georgia,GA,13,Wilcox County,315
533,Georgia,GA,13,Wilkes County,317
534,Georgia,GA,13,Wilkinson County,319
535,Georgia,GA,13,Worth County,321
536,Hawaii,HI,15,Hawaii County,1
537,Hawaii,HI,15,Honolulu County,3
538,Hawaii,HI,15,Kalawao County,5
539,Hawaii,HI,15,Kauai County,7
540,Hawaii,HI,15,Maui County,9
541,Idaho,ID,16,Ada County,1
542,Idaho,ID,16,Adams County,3
543,Idaho,ID,16,Bannock County,5
544,Idaho,ID,16,Bear Lake County,7
545,Idaho,ID,16,Benewah County,9
546,Idaho,ID,16,Bingham County,11
547,Idaho,ID,16,Blaine County,13
548,Idaho,ID,16,Boise County,15
549,Idaho,ID,16,Bonner County,17
550,Idaho,ID,16,Bonneville County,19
551,Idaho,ID,16,Boundary County,21
552,Idaho,ID,16,Butte County,23
553,Idaho,ID,16,Camas County,25
554,Idaho,ID,16,Canyon County,27
555,Idaho,ID,16,Caribou County,29
556,Idaho,ID,16,Cassia County,31
557,Idaho,ID,16,Clark County,33
558,Idaho,ID,16,Clearwater County,35
559,Idaho,ID,16,Custer County,37
560,Idaho,ID,16,Elmore County,39
561,Idaho,ID,16,Franklin County,41
562,Idaho,ID,16,Fremont County,43
563,Idaho,ID,16,Gem County,45
564,Idaho,ID,16,Gooding County,47
565,Idaho,ID,16,Idaho County,49
566,Idaho,ID,16,Jefferson County,51
567,Idaho,ID,16,Jerome County,53
568,Idaho,ID,16,Kootenai County,55
569,Idaho,ID,16,Latah County,57
570,Idaho,ID,16,Lemhi County,59
571,Idaho,ID,16,Lewis County,61
572,Idaho,ID,16,Lincoln County,63
573,Idaho,ID,16,Madison County,65
574,Idaho,ID,16,Minidoka County,67
575,Idaho,ID,16,Nez Perce County,69
576,Idaho,ID,16,Oneida County,71
577,Idaho,ID,16,Owyhee County,73
578,Idaho,ID,16,Payette County,75
579,Idaho,ID,16,Power County,77
580,Idaho,ID,16,Shoshone County,79
581,Idaho,ID,16,Teton County,81
582,Idaho,ID,16,Twin Falls County,83
583,Idaho,ID,16,Valley County,85
584,Idaho,ID,16,Washington County,87
585,Illinois,IL,17,Adams County,1
586,Illinois,IL,17,Alexander County,3
587,Illinois,IL,17,Bond County,5
588,Illinois,IL,17,Boone County,7
589,Illinois,IL,17,Brown County,9
590,Illinois,IL,17,Bureau County,11
591,Illinois,IL,17,Calhoun County,13
592,Illinois,IL,17,Carroll County,15
593,Illinois,IL,17,Cass County,17
594,Illinois,IL,17,Champaign County,19
595,Illinois,IL,17,Christian County,21
596,Illinois,IL,17,Clark County,23
597,Illinois,IL,17,Clay County,25
598,Illinois,IL,17,Clinton County,27
599,Illinois,IL,17,Coles County,29
600,Illinois,IL,17,Cook County,31
601,Illinois,IL,17,Crawford County,33
602,Illinois,IL,17,Cumberland County,35
603,Illinois,IL,17,DeKalb County,37
604,Illinois,IL,17,DeWitt County,39
605,Illinois,IL,17,Douglas County,41
606,Illinois,IL,17,DuPage County,43
607,Illinois,IL,17,Edgar County,45
608,Illinois,IL,17,Edwards County,47
609,Illinois,IL,17,Effingham County,49
610,Illinois,IL,17,Fayette County,51
611,Illinois,IL,17,Ford County,53
612,Illinois,IL,17,Franklin County,55
613,Illinois,IL,17,Fulton County,57
614,Illinois,IL,17,Gallatin County,59
615,Illinois,IL,17,Greene County,61
616,Illinois,IL,17,Grundy County,63
617,Illinois,IL,17,Hamilton County,65
618,Illinois,IL,17,Hancock County,67
619,Illinois,IL,17,Hardin County,69
620,Illinois,IL,17,Henderson County,71
621,Illinois,IL,17,Henry County,73
622,Illinois,IL,17,Iroquois County,75
623,Illinois,IL,17,Jackson County,77
624,Illinois,IL,17,Jasper County,79
625,Illinois,IL,17,Jefferson County,81
626,Illinois,IL,17,Jersey County,83
627,Illinois,IL,17,Jo Daviess County,85
628,Illinois,IL,17,Johnson County,87
629,Illinois,IL,17,Kane County,89
630,Illinois,IL,17,Kankakee County,91
631,Illinois,IL,17,Kendall County,93
632,Illinois,IL,17,Knox County,95
633,Illinois,IL,17,Lake County,97
634,Illinois,IL,17,LaSalle County,99
635,Illinois,IL,17,Lawrence County,101
636,Illinois,IL,17,Lee County,103
637,Illinois,IL,17,Livingston County,105
638,Illinois,IL,17,Logan County,107
639,Illinois,IL,17,Macon County,115
640,Illinois,IL,17,Macoupin County,117
641,Illinois,IL,17,Madison County,119
642,Illinois,IL,17,Marion County,121
643,Illinois,IL,17,Marshall County,123
644,Illinois,IL,17,Mason County,125
645,Illinois,IL,17,Massac County,127
646,Illinois,IL,17,McDonough County,109
647,Illinois,IL,17,McHenry County,111
648,Illinois,IL,17,McLean County,113
649,Illinois,IL,17,Menard County,129
650,Illinois,IL,17,Mercer County,131
651,Illinois,IL,17,Monroe County,133
652,Illinois,IL,17,Montgomery County,135
653,Illinois,IL,17,Morgan County,137
654,Illinois,IL,17,Moultrie County,139
655,Illinois,IL,17,Ogle County,141
656,Illinois,IL,17,Peoria County,143
657,Illinois,IL,17,Perry County,145
658,Illinois,IL,17,Piatt County,147
659,Illinois,IL,17,Pike County,149
660,Illinois,IL,17,Pope County,151
661,Illinois,IL,17,Pulaski County,153
662,Illinois,IL,17,Putnam County,155
663,Illinois,IL,17,Randolph County,157
664,Illinois,IL,17,Richland County,159
665,Illinois,IL,17,Rock Island County,161
666,Illinois,IL,17,Saline County,165
667,Illinois,IL,17,Sangamon County,167
668,Illinois,IL,17,Schuyler County,169
669,Illinois,IL,17,Scott County,171
670,Illinois,IL,17,Shelby County,173
671,Illinois,IL,17,St. Clair County,163
672,Illinois,IL,17,Stark County,175
673,Illinois,IL,17,Stephenson County,177
674,Illinois,IL,17,Tazewell County,179
675,Illinois,IL,17,Union County,181
676,Illinois,IL,17,Vermilion County,183
677,Illinois,IL,17,Wabash County,185
678,Illinois,IL,17,Warren County,187
679,Illinois,IL,17,Washington County,189
680,Illinois,IL,17,Wayne County,191
681,Illinois,IL,17,White County,193
682,Illinois,IL,17,Whiteside County,195
683,Illinois,IL,17,Will County,197
684,Illinois,IL,17,Williamson County,199
685,Illinois,IL,17,Winnebago County,201
686,Illinois,IL,17,Woodford County,203
687,Indiana,IN,18,Adams County,1
688,Indiana,IN,18,Allen County,3
689,Indiana,IN,18,Bartholomew County,5
690,Indiana,IN,18,Benton County,7
691,Indiana,IN,18,Blackford County,9
692,Indiana,IN,18,Boone County,11
693,Indiana,IN,18,Brown County,13
694,Indiana,IN,18,Carroll County,15
695,Indiana,IN,18,Cass County,17
696,Indiana,IN,18,Clark County,19
697,Indiana,IN,18,Clay County,21
698,Indiana,IN,18,Clinton County,23
699,Indiana,IN,18,Crawford County,25
700,Indiana,IN,18,Daviess County,27
